lng,lat,source,follower_count
28.95484603,41.01399254,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,4761
28.89428114,40.98825385,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,346
29.058973,40.973763,<a href="http://www.apple.com" rel="nofollow">iOS</a>,0
29.01247158,41.07738071,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,2342
28.89659643,41.04673467,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,2714
29.06072658,41.01151204,<a href="http://instagram.com" rel="nofollow">Instagram</a>,37758
29.0451375,40.98809549,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1565
29.0231967,40.99053202,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,193
29.03484821,41.04492217,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,176
28.94527096,41.08781299,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,879
28.9261,41.0069,<a href="http://instagram.com" rel="nofollow">Instagram</a>,452
28.94519135,41.00955495,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,141
29.014563,41.070022,<a href="http://instagram.com" rel="nofollow">Instagram</a>,1250
28.9491545,41.09381911,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,52
29.07669067,40.95883568,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,546
28.984589,41.095817,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,203
29.01479616,41.07213354,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,178
29.05685985,40.97316918,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,101
28.89628328,41.04798424,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,242
28.94013405,41.00448395,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,515
28.98637332,41.03673191,<a href="http://dlvr.it" rel="nofollow">dlvr.it</a>,1535
29.00958428,41.06944254,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,988
28.98637332,41.03673191,<a href="http://dlvr.it" rel="nofollow">dlvr.it</a>,1535
28.89009475,41.0193266,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,362
28.88986154,41.01917297,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,362
28.97767257,41.06218532,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,123
28.97814892,41.01501113,<a href="http://instagram.com" rel="nofollow">Instagram</a>,73
29.00660992,41.04285067,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,45
28.90801125,41.00242193,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,688
29.01716709,41.07673078,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,87
28.93516139,41.0189259,<a href="http://instagram.com" rel="nofollow">Instagram</a>,137
28.90426317,41.03729811,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,364
29.00742445,41.04548311,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1371
29.01007876,41.0781404,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1687
28.97326469,41.08111418,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3791
28.9640758,41.0807001,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,1155
28.97343158,41.08509979,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,875
28.99299829,41.03477204,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,430
29.07321453,40.96443407,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,64
29.0119514,41.081829,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,2433
28.99163246,41.05139515,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,88
28.9640758,41.0807001,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,1155
29.03484821,41.04492217,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,999
29.07321453,40.96443407,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,297
28.91029758,41.04429802,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,253
28.97764206,41.00645949,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,116
29.06481439,41.07971826,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,179
29.02803,41.07784,<a href="http://instagram.com" rel="nofollow">Instagram</a>,336
28.975,41.02277778,<a href="http://instagram.com" rel="nofollow">Instagram</a>,37680
29.05173463,40.97190971,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,266
28.8904076,41.00606304,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,232
28.89962203,41.09946786,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3125
29.05308723,40.9867014,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1565
28.89235291,41.09742614,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3125
29.05312107,40.9850762,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1565
28.89035071,41.09847237,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3125
28.97764206,41.00645949,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,191
28.89035034,41.03561401,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,67
28.9026422,41.04051524,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,344
28.88862152,41.08945652,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3125
28.98021698,41.06893375,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,952
28.9000088,41.02046764,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,180
28.9647,41.0186,<a href="http://instagram.com" rel="nofollow">Instagram</a>,165
28.9647,41.0186,<a href="http://instagram.com" rel="nofollow">Instagram</a>,383
29.05321598,41.00328564,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,182
28.94527096,41.08781299,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,138
28.96601241,41.05780334,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,7439
28.95194059,41.09604546,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3125
29.02377605,41.00477542,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,39
28.99505859,41.06641796,<a href="http://instagram.com" rel="nofollow">Instagram</a>,113
28.94501508,41.01374139,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,343
29.04257298,41.06757484,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1107
28.93525175,41.02904754,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,31
29.03923906,41.06977707,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1107
28.91029758,41.04429802,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,56
28.9995124,41.05446162,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,185
29.01388889,41.00333333,<a href="http://instagram.com" rel="nofollow">Instagram</a>,223
29.06420231,40.97931489,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,91
29.06533142,40.98749622,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,184
28.96946669,41.06073132,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,193
29.03534073,41.02080721,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,810
29.00531575,41.09455687,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,398
29.031366,40.994618,<a href="https://altindukkan.com/twitter" rel="nofollow">altın dükkan twitter robotu</a>,1942
29.01189923,41.04266456,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,430093
29.07754898,41.08067747,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,413
29.0163517,41.10797431,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,112
28.952734,41.09554118,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,20
29.05321598,41.00328564,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,534
28.8810504,40.99434048,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,31
29.02175903,41.03857802,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,574
28.95486309,41.10084033,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3125
28.88865709,41.01636869,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,360
28.9647,41.0186,<a href="http://instagram.com" rel="nofollow">Instagram</a>,183
29.05290515,40.96931148,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,162
28.8810504,40.99434048,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,31
28.97326469,41.08111418,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,240
28.93716238,41.03476147,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,807
29.04998451,41.10218878,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,347
28.88256921,41.01443841,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,330
28.89903619,41.00935021,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,97
29.0341562,41.00486853,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,195
29.00014333,41.06878818,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,351
28.8883107,41.0362305,<a href="http://instagram.com" rel="nofollow">Instagram</a>,374
28.93273115,41.04617366,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,233
29.02911901,40.99047533,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1281
29.05290515,40.96931148,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,272
29.03166394,41.08782488,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,176
28.97195346,41.08238139,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,486
29.03180033,41.0879775,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,176
29.01560068,41.02514324,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,87
29.02829962,40.99640205,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,466
28.97303921,41.02943124,<a href="http://instagram.com" rel="nofollow">Instagram</a>,367
29.05249604,41.0499507,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,207
29.03716564,41.05987381,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1166
29.05078002,41.03962002,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,84
28.94532681,41.0679631,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,160
28.93831672,41.01272318,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,443
28.91770236,41.07897704,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,160
28.91203222,41.08699627,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,346
29.01082078,41.06073792,<a href="http://instagram.com" rel="nofollow">Instagram</a>,106
29.0307198,41.06604,<a href="http://instagram.com" rel="nofollow">Instagram</a>,169
29.05140506,41.02442505,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,215
29.02911901,40.99047533,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,667
28.91564362,41.00293476,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,238
28.99266919,41.05313881,<a href="http://instagram.com" rel="nofollow">Instagram</a>,150713
28.96874134,41.04941295,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,640
28.98635885,41.05860105,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,56
29.00910684,41.04256375,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,87
28.90914873,41.05422814,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,25
29.01249566,41.07727109,<a href="http://instagram.com" rel="nofollow">Instagram</a>,6130
28.99476805,41.10781643,<a href="http://instagram.com" rel="nofollow">Instagram</a>,45533
29.00686741,41.08711459,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,766
28.90120322,41.02155854,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,242
29.01385837,41.0794102,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,166
28.98502297,41.04030562,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,336
29.02342297,40.98598035,<a href="http://instagram.com" rel="nofollow">Instagram</a>,201
28.94013405,41.00448395,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,405
28.97946331,41.08458847,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,652
29.01265914,41.08082754,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,445
29.03848327,41.02517771,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,2347
29.0168479,41.02374898,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,808
28.9720899,41.08159351,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1240
29.02645831,40.9920168,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,215
29.05443363,40.9988327,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,407
28.89895656,41.00927107,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1138
28.947534,41.01002267,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,78
28.98904195,41.05426838,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,2200
28.97715525,41.02249422,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,210
28.94024134,41.04992261,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,923
28.8904076,41.00606304,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,775
29.06872333,41.00509811,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,265
28.91973733,41.02115354,<a href="http://instagram.com" rel="nofollow">Instagram</a>,187
28.93704866,41.03478917,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,268
28.99162742,41.03657721,<a href="http://instagram.com" rel="nofollow">Instagram</a>,20711
28.95136632,41.05807977,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,294
29.06415939,40.96317833,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,142
28.99818,41.06696,<a href="http://instagram.com" rel="nofollow">Instagram</a>,149
28.88744407,41.07024938,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,165
29.02166247,41.08688817,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,637
29.00517762,41.09042187,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,96
29.04227355,40.98081219,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,87
28.99162742,41.03657721,<a href="http://instagram.com" rel="nofollow">Instagram</a>,20711
28.99881325,41.0547552,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,406
28.96808754,41.04513766,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,291
29.06160593,41.09131941,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,63
29.03484821,41.04492217,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,235
28.98240566,41.0733662,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3791
28.9015346,40.984074,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,256
29.04415444,41.03420221,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,574
28.9015384,40.9840775,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,256
29.01189923,41.04266456,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,96
29.06160593,41.09131941,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,206
28.8783882,40.99572911,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,264
28.89656199,41.04995227,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,114
29.00751539,41.04804693,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1375
28.9704752,41.017502,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,263
28.94090652,41.05692906,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,2428
28.98151414,41.04267595,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,366
28.97302,41.01594,<a href="http://instagram.com" rel="nofollow">Instagram</a>,133
28.98437492,41.08497683,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,242
28.98688752,41.04713307,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1611
29.02911901,40.99047533,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,488
28.99127,41.03338,<a href="http://instagram.com" rel="nofollow">Instagram</a>,58
28.98093567,41.0890111,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,73
28.97494948,41.01102286,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,703
28.99380547,41.05805623,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,123
29.00379246,41.07210013,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,222
28.9873066,41.0554746,<a href="http://instagram.com" rel="nofollow">Instagram</a>,20
28.8883107,41.0362305,<a href="http://instagram.com" rel="nofollow">Instagram</a>,374
29.07423431,41.01058209,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1344
28.89682932,41.08993979,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,149
29.00150182,41.05797036,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,369
28.99031281,41.09940484,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,856
28.98021939,41.06467899,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,138
28.9704752,41.017502,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,16451
28.9707756,41.03174767,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,95
28.99231911,41.06310965,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,113
28.97725314,41.0226917,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1140
29.04050059,41.00123108,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,270
28.9802137,41.05827669,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,599
28.97316813,41.08796367,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,185
29.01138425,41.01106616,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,87
28.95133221,41.05672515,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,668
28.88343215,41.07483014,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,71
28.9833,41.0333,<a href="http://instagram.com" rel="nofollow">Instagram</a>,119
28.8783882,40.99572911,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1402
29.06420231,40.97931489,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,190
28.99452016,41.03902405,<a href="http://instagram.com" rel="nofollow">Instagram</a>,273
29.00462231,41.04202276,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,283
29.02640716,40.9922798,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,667
28.93246536,41.0379124,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,67
28.9647,41.0186,<a href="http://instagram.com" rel="nofollow">Instagram</a>,333160
28.93175454,41.03651836,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,67
29.02634561,40.98841832,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,579
29.00359352,41.06690635,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,140
28.92758131,41.01714582,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,132
28.91869191,41.02474334,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,184
29.01245597,41.07186527,<a href="http://instagram.com" rel="nofollow">Instagram</a>,159
28.98629064,41.04445624,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,305
28.92437,41.043402,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,372
29.00660992,41.04285067,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,69
29.02409413,41.05878368,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1180
28.9650857,41.03982532,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,166
29.0552973,41.00513163,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,56
28.97600146,41.0068204,<a href="http://instagram.com" rel="nofollow">Instagram</a>,119
29.0519335,40.99933307,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,56
28.94874666,41.05998066,<a href="http://instagram.com" rel="nofollow">Instagram</a>,1236
29.00660992,41.04285067,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,265
28.8891382,41.0024056,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,4196
29.02911901,40.99047533,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3657
28.9959259,41.06762695,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,1469
28.93225566,41.03778983,<a href="http://instagram.com" rel="nofollow">Instagram</a>,381
29.05738024,41.06694914,<a href="http://instagram.com" rel="nofollow">Instagram</a>,869
28.9647,41.0186,<a href="http://instagram.com" rel="nofollow">Instagram</a>,11815
29.05026863,41.02064837,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,814
28.99137825,41.07337241,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,187
29.01017558,41.07823469,<a href="http://instagram.com" rel="nofollow">Instagram</a>,578
28.94013405,41.00448395,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,397
29.01515007,41.04356276,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,108
29.04120523,41.01007664,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,482
29.07093911,41.08075007,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,187
29.0068835,41.04103807,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,280
28.92016485,41.00378039,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,106
29.00871467,41.06888362,<a href="http://foursquare.com" rel="nofollow">Foursquare</a>,3899
